AdjustedTime,DeviceTimeStamp,SystemTimeStamp,Pose_Position,Pose_Rotation,Pose_Valid,LeftGazeDirection,LeftGazeDirectionValid,LeftGazeOrigin,LeftGazeOriginValid,LeftPupilDiameter,LeftPupilDiameterValid,LeftGazeRayWorldOrigin,LeftGazeRayWorldDirection,LeftGazeRayWorldValid,RightGazeDirection,RightGazeDirectionValid,RightGazeOrigin,RightGazeOriginValid,RightPupilDiameter,RightPupilDiameterValid,RightGazeRayWorldOrigin,RightGazeRayWorldDirection,RightGazeRayWorldValid,CombinedGazeRayWorldOrigin,CombinedGazeRayWorldDirection,CombinedGazeRayWorldValid,OriginalLeftGazeDirection,OriginalLeftGazeDirectionValid,OriginalLeftGazeOriginPositionInHMD,OriginalLeftGazeOriginPositionInHMDValid,OriginalLeftPupilDiameter,OriginalLeftPupilDiameterValid,OriginalLeftPupilPositionInTrackingArea,OriginalLeftPupilPositionInTrackingAreaValid,OriginalRightGazeDirection,OriginalRightGazeDirectionValid,OriginalRightGazeOriginPositionInHMD,OriginalRightGazeOriginPositionInHMDValid,OriginalRightPupilDiameter,OriginalRightPupilDiameterValid,OriginalRightPupilPositionInTrackingArea,OriginalRightPupilPositionInTrackingAreaValid
17.096364,329239386,1057538265128,"(-0.36813410, 3.10346000, -11.79886000)","(0.00742717, -0.27701990, -0.01475986, -0.96072210)",True,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,NaN,False,"(NaN, NaN, NaN)","(0.00000000, 0.00000000, 0.00000000)",False,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,NaN,False,"(NaN, NaN, NaN)","(0.00000000, 0.00000000, 0.00000000)",False,"(NaN, NaN, NaN)","(0.00000000, 0.00000000, 0.00000000)",False,"(NaN, NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,NaN,Invalid,"(NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,NaN,Invalid,"(NaN, NaN)",Invalid
17.104695,329247717,1057538273459,"(-0.36805440, 3.10379600, -11.79840000)","(0.00797721, -0.27827500, -0.01559484, -0.96034170)",True,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,NaN,False,"(NaN, NaN, NaN)","(0.00000000, 0.00000000, 0.00000000)",False,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,NaN,False,"(NaN, NaN, NaN)","(0.00000000, 0.00000000, 0.00000000)",False,"(NaN, NaN, NaN)","(0.00000000, 0.00000000, 0.00000000)",False,"(NaN, NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,NaN,Invalid,"(NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,NaN,Invalid,"(NaN, NaN)",Invalid
17.113027,329256049,1057538281791,"(-0.36797470, 3.10413200, -11.79795000)","(0.00852729, -0.27952950, -0.01642987, -0.95995870)",True,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,NaN,False,"(NaN, NaN, NaN)","(0.00000000, 0.00000000, 0.00000000)",False,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,NaN,False,"(NaN, NaN, NaN)","(0.00000000, 0.00000000, 0.00000000)",False,"(NaN, NaN, NaN)","(0.00000000, 0.00000000, 0.00000000)",False,"(NaN, NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,NaN,Invalid,"(NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,NaN,Invalid,"(NaN, NaN)",Invalid
17.121359,329264381,1057538290123,"(-0.36789500, 3.10446800, -11.79750000)","(0.00907733, -0.28078310, -0.01726483, -0.95957300)",True,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,NaN,False,"(NaN, NaN, NaN)","(0.00000000, 0.00000000, 0.00000000)",False,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,NaN,False,"(NaN, NaN, NaN)","(0.00000000, 0.00000000, 0.00000000)",False,"(NaN, NaN, NaN)","(0.00000000, 0.00000000, 0.00000000)",False,"(NaN, NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,NaN,Invalid,"(NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,NaN,Invalid,"(NaN, NaN)",Invalid
17.12969,329272712,1057538298454,"(-0.36781530, 3.10480400, -11.79705000)","(0.00962726, -0.28203580, -0.01809962, -0.95918480)",True,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,NaN,False,"(NaN, NaN, NaN)","(0.00000000, 0.00000000, 0.00000000)",False,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,NaN,False,"(NaN, NaN, NaN)","(0.00000000, 0.00000000, 0.00000000)",False,"(NaN, NaN, NaN)","(0.00000000, 0.00000000, 0.00000000)",False,"(NaN, NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,NaN,Invalid,"(NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,NaN,Invalid,"(NaN, NaN)",Invalid
17.138022,329281044,1057538306786,"(-0.36770860, 3.10541900, -11.79688000)","(0.01125442, -0.28382310, -0.01994335, -0.95860320)",True,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,NaN,False,"(NaN, NaN, NaN)","(0.00000000, 0.00000000, 0.00000000)",False,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,NaN,False,"(NaN, NaN, NaN)","(0.00000000, 0.00000000, 0.00000000)",False,"(NaN, NaN, NaN)","(0.00000000, 0.00000000, 0.00000000)",False,"(NaN, NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,NaN,Invalid,"(NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,NaN,Invalid,"(NaN, NaN)",Invalid
17.146353,329289375,1057538315117,"(-0.36758620, 3.10619800, -11.79687000)","(0.01350833, -0.28591810, -0.02237397, -0.95789760)",True,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,NaN,False,"(NaN, NaN, NaN)","(0.00000000, 0.00000000, 0.00000000)",False,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,NaN,False,"(NaN, NaN, NaN)","(0.00000000, 0.00000000, 0.00000000)",False,"(NaN, NaN, NaN)","(0.00000000, 0.00000000, 0.00000000)",False,"(NaN, NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,NaN,Invalid,"(NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,NaN,Invalid,"(NaN, NaN)",Invalid
17.154685,329297707,1057538323449,"(-0.36746370, 3.10697600, -11.79686000)","(0.01576262, -0.28800910, -0.02480487, -0.95717660)",True,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,NaN,False,"(NaN, NaN, NaN)","(0.00000000, 0.00000000, 0.00000000)",False,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,NaN,False,"(NaN, NaN, NaN)","(0.00000000, 0.00000000, 0.00000000)",False,"(NaN, NaN, NaN)","(0.00000000, 0.00000000, 0.00000000)",False,"(NaN, NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,NaN,Invalid,"(NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,NaN,Invalid,"(NaN, NaN)",Invalid
17.163016,329306038,1057538331780,"(-0.36734130, 3.10775400, -11.79684000)","(0.01801665, -0.29009550, -0.02723536, -0.95644040)",True,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,NaN,False,"(NaN, NaN, NaN)","(0.00000000, 0.00000000, 0.00000000)",False,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,NaN,False,"(NaN, NaN, NaN)","(0.00000000, 0.00000000, 0.00000000)",False,"(NaN, NaN, NaN)","(0.00000000, 0.00000000, 0.00000000)",False,"(NaN, NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,NaN,Invalid,"(NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,NaN,Invalid,"(NaN, NaN)",Invalid
17.171348,329314370,1057538340112,"(-0.36721880, 3.10853200, -11.79683000)","(0.02027085, -0.29217770, -0.02966592, -0.95568880)",True,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,NaN,False,"(NaN, NaN, NaN)","(0.00000000, 0.00000000, 0.00000000)",False,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,NaN,False,"(NaN, NaN, NaN)","(0.00000000, 0.00000000, 0.00000000)",False,"(NaN, NaN, NaN)","(0.00000000, 0.00000000, 0.00000000)",False,"(NaN, NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,NaN,Invalid,"(NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,NaN,Invalid,"(NaN, NaN)",Invalid
17.179679,329322701,1057538348443,"(-0.36709630, 3.10931100, -11.79682000)","(0.02252457, -0.29425520, -0.03209583, -0.95492220)",True,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,NaN,False,"(NaN, NaN, NaN)","(0.00000000, 0.00000000, 0.00000000)",False,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,NaN,False,"(NaN, NaN, NaN)","(0.00000000, 0.00000000, 0.00000000)",False,"(NaN, NaN, NaN)","(0.00000000, 0.00000000, 0.00000000)",False,"(NaN, NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,NaN,Invalid,"(NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,NaN,Invalid,"(NaN, NaN)",Invalid
17.188011,329331033,1057538356775,"(-0.36697380, 3.11008900, -11.79681000)","(0.02477825, -0.29632820, -0.03452558, -0.95414020)",True,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,NaN,False,"(NaN, NaN, NaN)","(0.00000000, 0.00000000, 0.00000000)",False,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,NaN,False,"(NaN, NaN, NaN)","(0.00000000, 0.00000000, 0.00000000)",False,"(NaN, NaN, NaN)","(0.00000000, 0.00000000, 0.00000000)",False,"(NaN, NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,NaN,Invalid,"(NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,NaN,Invalid,"(NaN, NaN)",Invalid
17.196342,329339364,1057538365106,"(-0.36685140, 3.11086700, -11.79680000)","(0.02703123, -0.29839630, -0.03695445, -0.95334330)",True,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,NaN,False,"(NaN, NaN, NaN)","(0.00000000, 0.00000000, 0.00000000)",False,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,NaN,False,"(NaN, NaN, NaN)","(0.00000000, 0.00000000, 0.00000000)",False,"(NaN, NaN, NaN)","(0.00000000, 0.00000000, 0.00000000)",False,"(NaN, NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,NaN,Invalid,"(NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,NaN,Invalid,"(NaN, NaN)",Invalid
17.204674,329347696,1057538373438,"(-0.36672890, 3.11164500, -11.79679000)","(0.02928396, -0.30045980, -0.03938292, -0.95253100)",True,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,NaN,False,"(NaN, NaN, NaN)","(0.00000000, 0.00000000, 0.00000000)",False,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,NaN,False,"(NaN, NaN, NaN)","(0.00000000, 0.00000000, 0.00000000)",False,"(NaN, NaN, NaN)","(0.00000000, 0.00000000, 0.00000000)",False,"(NaN, NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,NaN,Invalid,"(NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,NaN,Invalid,"(NaN, NaN)",Invalid
17.213005,329356027,1057538381769,"(-0.36660650, 3.11242400, -11.79678000)","(0.03153578, -0.30251810, -0.04181029, -0.95170380)",True,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,NaN,False,"(NaN, NaN, NaN)","(0.00000000, 0.00000000, 0.00000000)",False,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,NaN,False,"(NaN, NaN, NaN)","(0.00000000, 0.00000000, 0.00000000)",False,"(NaN, NaN, NaN)","(0.00000000, 0.00000000, 0.00000000)",False,"(NaN, NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,NaN,Invalid,"(NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,NaN,Invalid,"(NaN, NaN)",Invalid
17.221337,329364359,1057538390101,"(-0.36648400, 3.11320200, -11.79677000)","(0.03378712, -0.30457160, -0.04423703, -0.95086150)",True,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,NaN,False,"(NaN, NaN, NaN)","(0.00000000, 0.00000000, 0.00000000)",False,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,NaN,False,"(NaN, NaN, NaN)","(0.00000000, 0.00000000, 0.00000000)",False,"(NaN, NaN, NaN)","(0.00000000, 0.00000000, 0.00000000)",False,"(NaN, NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,NaN,Invalid,"(NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,NaN,Invalid,"(NaN, NaN)",Invalid
17.229668,329372690,1057538398432,"(-0.36636160, 3.11398000, -11.79676000)","(0.03603735, -0.30661980, -0.04666242, -0.95000430)",True,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,NaN,False,"(NaN, NaN, NaN)","(0.00000000, 0.00000000, 0.00000000)",False,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,NaN,False,"(NaN, NaN, NaN)","(0.00000000, 0.00000000, 0.00000000)",False,"(NaN, NaN, NaN)","(0.00000000, 0.00000000, 0.00000000)",False,"(NaN, NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,NaN,Invalid,"(NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,NaN,Invalid,"(NaN, NaN)",Invalid
17.238,329381022,1057538406764,"(-0.36625710, 3.11471900, -11.79669000)","(0.03811267, -0.30835920, -0.04911338, -0.94923650)",True,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,NaN,False,"(NaN, NaN, NaN)","(0.00000000, 0.00000000, 0.00000000)",False,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,NaN,False,"(NaN, NaN, NaN)","(0.00000000, 0.00000000, 0.00000000)",False,"(NaN, NaN, NaN)","(0.00000000, 0.00000000, 0.00000000)",False,"(NaN, NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,NaN,Invalid,"(NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,NaN,Invalid,"(NaN, NaN)",Invalid
17.246331,329389353,1057538415095,"(-0.36624450, 3.11525400, -11.79634000)","(0.03930200, -0.30855130, -0.05169768, -0.94898830)",True,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,NaN,False,"(NaN, NaN, NaN)","(0.00000000, 0.00000000, 0.00000000)",False,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,NaN,False,"(NaN, NaN, NaN)","(0.00000000, 0.00000000, 0.00000000)",False,"(NaN, NaN, NaN)","(0.00000000, 0.00000000, 0.00000000)",False,"(NaN, NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,NaN,Invalid,"(NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,NaN,Invalid,"(NaN, NaN)",Invalid
17.254663,329397685,1057538423427,"(-0.36623190, 3.11578900, -11.79598000)","(0.04049125, -0.30874100, -0.05428207, -0.94873230)",True,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,NaN,False,"(NaN, NaN, NaN)","(0.00000000, 0.00000000, 0.00000000)",False,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,NaN,False,"(NaN, NaN, NaN)","(0.00000000, 0.00000000, 0.00000000)",False,"(NaN, NaN, NaN)","(0.00000000, 0.00000000, 0.00000000)",False,"(NaN, NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,NaN,Invalid,"(NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,NaN,Invalid,"(NaN, NaN)",Invalid
17.262994,329406016,1057538431758,"(-0.36621930, 3.11632400, -11.79562000)","(0.04168010, -0.30892810, -0.05686589, -0.94846850)",True,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,NaN,False,"(NaN, NaN, NaN)","(0.00000000, 0.00000000, 0.00000000)",False,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,NaN,False,"(NaN, NaN, NaN)","(0.00000000, 0.00000000, 0.00000000)",False,"(NaN, NaN, NaN)","(0.00000000, 0.00000000, 0.00000000)",False,"(NaN, NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,NaN,Invalid,"(NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,NaN,Invalid,"(NaN, NaN)",Invalid
17.271326,329414348,1057538440090,"(-0.36620660, 3.11685900, -11.79527000)","(0.04286882, -0.30911280, -0.05944967, -0.94819690)",True,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,NaN,False,"(NaN, NaN, NaN)","(0.00000000, 0.00000000, 0.00000000)",False,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,NaN,False,"(NaN, NaN, NaN)","(0.00000000, 0.00000000, 0.00000000)",False,"(NaN, NaN, NaN)","(0.00000000, 0.00000000, 0.00000000)",False,"(NaN, NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,NaN,Invalid,"(NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,NaN,Invalid,"(NaN, NaN)",Invalid
17.279658,329422680,1057538448422,"(-0.36619400, 3.11739400, -11.79492000)","(0.04405722, -0.30929480, -0.06203305, -0.94791750)",True,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,NaN,False,"(NaN, NaN, NaN)","(0.00000000, 0.00000000, 0.00000000)",False,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,NaN,False,"(NaN, NaN, NaN)","(0.00000000, 0.00000000, 0.00000000)",False,"(NaN, NaN, NaN)","(0.00000000, 0.00000000, 0.00000000)",False,"(NaN, NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,NaN,Invalid,"(NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,NaN,Invalid,"(NaN, NaN)",Invalid
17.287989,329431011,1057538456753,"(-0.36618140, 3.11792900, -11.79456000)","(0.04524514, -0.30947440, -0.06461567, -0.94763040)",True,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,NaN,False,"(NaN, NaN, NaN)","(0.00000000, 0.00000000, 0.00000000)",False,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,NaN,False,"(NaN, NaN, NaN)","(0.00000000, 0.00000000, 0.00000000)",False,"(NaN, NaN, NaN)","(0.00000000, 0.00000000, 0.00000000)",False,"(NaN, NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,NaN,Invalid,"(NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,NaN,Invalid,"(NaN, NaN)",Invalid
